"","V1","V2","V3","V4"
"1087",215.163845011623,215.163101766533,215.162633592397,215.162633592397
"1088",214.769189678313,214.768310776533,214.767870958349,214.767870958349
"1089",214.349159783857,214.348088263616,214.348009723376,214.348009723376
"1090",214.259996360635,214.258632368544,214.25909560353,214.25909560353
"1091",214.596798147639,214.594540269161,214.594983873985,214.594983873985
"1092",214.511940364444,214.509538806101,214.509727188293,214.509727188293
"1093",214.566613456521,214.564564276128,214.564558611881,214.564558611881
"1094",214.763727343414,214.761486409375,214.761347014964,214.761347014964
"1095",214.551608136885,214.549171813409,214.549383381138,214.549383381138
"1096",214.832853522927,214.831056420473,214.831229221036,214.831229221036
"1097",214.942959745416,214.941417915541,214.941608614698,214.941608614698
"1098",215.095888527223,215.094418944007,215.094595596142,215.094595596142
"1099",215.221097346356,215.219541755743,215.219974873113,215.219974873113
"1100",214.932596869315,214.931070151992,214.931435803007,214.931435803007
"1101",215.023075370383,215.021136739748,215.021586085312,215.021586085312
"1102",215.242148763427,215.240407733922,215.241072565819,215.241072565819
"1103",215.696225537798,215.694593252728,215.695703473767,215.695703473767
"1104",215.563134812481,215.561558713356,215.563307690737,215.563307690737
"1105",214.803875613344,214.802168762786,214.80409083808,214.80409083808
"1106",214.343044768908,214.341174279822,214.343280015941,214.343280015941
"1107",213.67639313499,213.674626804938,213.676687702728,213.676687702728
"1108",213.96842334978,213.966652256413,213.968383159253,213.968383159253
"1109",214.343472134724,214.34124520847,214.343334411328,214.343334411328
"1110",214.360596517647,214.358301303695,214.357853127761,214.357853127761
"1111",214.18457710609,214.181916735328,214.181021842555,214.181021842555
"1112",214.400651459445,214.398490699123,214.397613961698,214.397613961698
"1113",215.257942772213,215.256143877692,215.255799325434,215.255799325434
"1114",215.328273861214,215.326642172912,215.326248793399,215.326248793399
"1115",215.124923861572,215.123019798358,215.122884898615,215.122884898615
"1116",214.480228550742,214.478518864214,214.477588890377,214.477588890377
"1117",213.837906950976,213.836192972691,213.835347993723,213.835347993723
"1118",213.439356929793,213.437814459762,213.436756629115,213.436756629115
"1119",213.140008571344,213.138337889454,213.13742269871,213.13742269871
"1120",213.598240026247,213.596713567104,213.596461116405,213.596461116405
"1121",214.019519901842,214.017199128679,214.016968802369,214.016968802369
"1122",214.299180835214,214.296474449795,214.296361156478,214.296361156478
"1123",214.48379781752,214.481772033907,214.481530212444,214.481530212444
"1124",214.920864536448,214.919456491325,214.919246400697,214.919246400697
"1125",215.620825633263,215.61926109968,215.619104067999,215.619104067999
"1126",216.1226599598,216.121020820794,216.120918282335,216.120918282335
"1127",216.332218916602,216.330395845835,216.330249930715,216.330249930715
"1128",216.116683874254,216.114736384934,216.114502343725,216.114502343725
"1129",215.592318794859,215.590036375951,215.590185486693,215.590185486693
"1130",215.166821744857,215.16441509386,215.164733694082,215.164733694082
"1131",215.541601173714,215.539203855211,215.539436496431,215.539436496431
"1132",216.040702547752,216.038281389945,216.039178892003,216.039178892003
"1133",216.072888934588,216.070528066265,216.071375209299,216.071375209299
"1134",215.978624608865,215.97622936367,215.977026990035,215.977026990035
"1135",215.674704065403,215.671965801397,215.673599339441,215.673599339441
"1136",215.587970956076,215.585429714787,215.586441801793,215.586441801793
"1137",215.44414365402,215.441508232731,215.442404615716,215.442404615716
"1138",215.324859161808,215.322247686152,215.322863236809,215.322863236809
"1139",215.800826564535,215.798267728481,215.798969390387,215.798969390387
"1140",216.217311917481,216.214613631879,216.215409431644,216.215409431644
"1141",215.50840596577,215.505849553006,215.506795679742,215.506795679742
"1142",215.290572920165,215.288161076297,215.288718876017,215.288718876017
"1143",216.273095410598,216.270865019719,216.271158314719,216.271158314719
"1144",216.272719953211,216.270683691918,216.270604597918,216.270604597918
"1145",216.409665618459,216.407692207114,216.40744437215,216.40744437215
"1146",217.56784116545,217.56588505168,217.565429809133,217.565429809133
"1147",217.519594899074,217.517712914522,217.517132548206,217.517132548206
"1148",217.059038031076,217.056921766275,217.056159607054,217.056159607054
"1149",217.230446138491,217.228386348798,217.227920669768,217.227920669768
"1150",216.716518813412,216.714242282961,216.714360351629,216.714360351629
"1151",215.70216488696,215.699913562108,215.699958905143,215.699958905143
"1152",214.762352636478,214.760172222031,214.760330997245,214.760330997245
"1153",214.466167175089,214.463539757644,214.464040776959,214.464040776959
"1154",214.469431046805,214.467044750754,214.46704291247,214.46704291247
"1155",214.007082996547,214.004985231364,214.004652614241,214.004652614241
"1156",214.290784250929,214.288625860937,214.288264444704,214.288264444704
"1157",214.615709725555,214.613471468749,214.613014267144,214.613014267144
"1158",214.3560105606,214.353547490549,214.352836936635,214.352836936635
"1159",214.321801328055,214.319284661475,214.318421863637,214.318421863637
"1160",214.821446919543,214.818722835445,214.818354447885,214.818354447885
"1161",215.091869788782,215.089070091853,215.089759144349,215.089759144349
"1162",214.813433089611,214.811256895574,214.811332442888,214.811332442888
"1163",215.101640203211,215.099632843272,215.099060846418,215.099060846418
"1164",215.4803520019,215.478509244143,215.477800078546,215.477800078546
"1165",216.056011806988,216.05386970523,216.053488731714,216.053488731714
"1166",216.964888423926,216.962408106158,216.962228915814,216.962228915814
"1167",217.260847477795,217.258268958793,217.257996312501,217.257996312501
"1168",216.580043751575,216.577643466308,216.577132261394,216.577132261394
"1169",216.130340779598,216.128331668971,216.12740371601,216.12740371601
"1170",216.427269539596,216.425167875176,216.424290476339,216.424290476339
"1171",215.942606314411,215.941247974796,215.939822929716,215.939822929716
"1172",215.127327242964,215.125549792039,215.124816215098,215.124816215098
"1173",215.381947259411,215.380703649647,215.380076669282,215.380076669282
"1174",216.34846894847,216.346845776623,216.346237534765,216.346237534765
"1175",216.649871093653,216.64769277248,216.648039130676,216.648039130676
"1176",216.526805037115,216.524470734079,216.524578650544,216.524578650544
"1177",215.997000949604,215.994874560004,215.994699916122,215.994699916122
"1178",215.705831581269,215.703411746925,215.703391105149,215.703391105149
"1179",215.774727477727,215.772226691467,215.772206352201,215.772206352201
"1180",214.801383396847,214.798935892976,214.798874860692,214.798874860692
"1181",214.043643656224,214.041919848338,214.042004272725,214.042004272725
"1182",214.079197057295,214.077671232171,214.077553333529,214.077553333529
"1183",214.131326171027,214.129898769562,214.130032233775,214.130032233775
"1184",214.345754603218,214.344502184708,214.344488653598,214.344488653598
"1185",214.599797876738,214.597470713069,214.598340491059,214.598340491059
"1186",214.123342118461,214.120669307135,214.12162851169,214.12162851169
"1187",213.70053263798,213.696764762812,213.697722524252,213.697722524252
"1188",213.567472558966,213.563985937106,213.564793074976,213.564793074976
"1189",213.164446519453,213.161292121262,213.161801592735,213.161801592735
"1190",213.322013668013,213.31850104621,213.318970700372,213.318970700372
"1191",214.627268231886,214.624844455065,214.625411075466,214.625411075466
"1192",216.09237789736,216.089197385845,216.09028590273,216.09028590273
"1193",216.61934481339,216.61617392226,216.616584259275,216.616584259275
"1194",216.17778839235,216.174715825662,216.174863591318,216.174863591318
"1195",215.937380945084,215.933989847715,215.934328543153,215.934328543153
"1196",216.273873977295,216.270489556234,216.270593093336,216.270593093336
"1197",216.873433383659,216.870052961044,216.869931720619,216.869931720619
"1198",216.95935372628,216.955995548192,216.956186365598,216.956186365598
"1199",216.740081272582,216.736720940191,216.737223927035,216.737223927035
"1200",217.219233185678,217.215768841372,217.216218868135,217.216218868135
"1201",218.081592928075,218.077978935906,218.07854687191,218.07854687191
"1202",218.636407819444,218.632533218962,218.632687600369,218.632687600369
"1203",219.497652981442,219.493507987146,219.493064449305,219.493064449305
"1204",220.101408464675,220.096131774947,220.096049945225,220.096049945225
"1205",220.234101958101,220.228199979532,220.228232272139,220.228232272139
"1206",220.037035584246,220.031615733637,220.031366051255,220.031366051255
"1207",220.18677518425,220.181226539073,220.180836476269,220.180836476269
"1208",220.458521754594,220.451938182888,220.451500935994,220.451500935994
"1209",219.881191221893,219.874441824304,219.873917008894,219.873917008894
"1210",219.58337267969,219.577423482575,219.576473588862,219.576473588862
"1211",219.45535529539,219.449259167948,219.447987025398,219.447987025398
"1212",219.328574893114,219.322387777085,219.32072304948,219.32072304948
"1213",219.876568386711,219.869920080253,219.86918268892,219.86918268892
"1214",220.023027259678,220.016238806982,220.016705622428,220.016705622428
"1215",219.300037575065,219.293655156631,219.294102423506,219.294102423506
"1216",218.785261572648,218.778899287979,218.779230740573,218.779230740573
"1217",218.230433979515,218.22362174493,218.224447449381,218.224447449381
"1218",218.140845636618,218.133665438915,218.134787041099,218.134787041099
"1219",218.375340512784,218.368483188428,218.369367759465,218.369367759465
"1220",218.471345463442,218.464588754354,218.465893048554,218.465893048554
"1221",218.987966712683,218.981760358583,218.982260962329,218.982260962329
"1222",218.914007541536,218.9080932308,218.908276005815,218.908276005815
"1223",218.682933933197,218.6773196206,218.677894178838,218.677894178838
"1224",218.88305569727,218.876990934807,218.877445910923,218.877445910923
"1225",219.247807998026,219.241369324457,219.242095641434,219.242095641434
"1226",219.803579998503,219.796611852877,219.797111562638,219.797111562638
"1227",220.642442127675,220.634418402241,220.635246383083,220.635246383083
"1228",221.943196049068,221.935058125662,221.935886234908,221.935886234908
"1229",222.556482735205,222.547872433135,222.548513325406,222.548513325406
"1230",221.971247707302,221.961908891114,221.962547582111,221.962547582111
"1231",221.501734382702,221.492559808994,221.49311887249,221.49311887249
"1232",221.427819720652,221.418533177599,221.419651318921,221.419651318921
"1233",221.463945468002,221.454624553813,221.455287300624,221.455287300624
"1234",221.743203511503,221.733727423922,221.734263779384,221.734263779384
"1235",221.84241338477,221.832751887936,221.833416266844,221.833416266844
"1236",221.406590018521,221.396901779187,221.397213251625,221.397213251625
"1237",220.186931445016,220.177532126189,220.177325818925,220.177325818925
"1238",219.951438958986,219.94248150076,219.94218784564,219.94218784564
"1239",220.75894183021,220.749784245402,220.749266582944,220.749266582944
"1240",221.067922943157,221.05851900251,221.057494943496,221.057494943496
"1241",220.822157279111,220.812693879546,220.811987141384,220.811987141384
"1242",220.241636550617,220.232252093862,220.231791824651,220.231791824651
"1243",219.756989394763,219.747798151691,219.747846379369,219.747846379369
"1244",219.67202085222,219.663645181828,219.663610832489,219.663610832489
"1245",219.780067531018,219.772267428386,219.770383480598,219.770383480598
"1246",219.148021258304,219.140512127245,219.139439892396,219.139439892396
"1247",218.116561683407,218.109442543727,218.108324330123,218.108324330123
"1248",217.68794814263,217.681014657299,217.680075032327,217.680075032327
"1249",218.138931301333,218.131824376182,218.130831689454,218.130831689454
"1250",219.038657024902,219.0317899572,219.030776728145,219.030776728145
"1251",218.774819883205,218.768426947842,218.76739694765,218.76739694765
"1252",218.435822470605,218.429781413732,218.42905912068,218.42905912068
"1253",218.422379553213,218.416198839034,218.415798439832,218.415798439832
"1254",217.788189294425,217.781867904498,217.781716643264,217.781716643264
"1255",217.139763744127,217.133501337254,217.133371044025,217.133371044025
"1256",216.595820304816,216.589808399472,216.589562749867,216.589562749867
"1257",216.377470088192,216.371586527589,216.371707742597,216.371707742597
"1258",216.964338441952,216.959051411621,216.958955516501,216.958955516501
"1259",217.440396345056,217.435146111188,217.434215718849,217.434215718849
"1260",217.254976559691,217.249668361475,217.247894612188,217.247894612188
"1261",216.965768655787,216.960709967619,216.958842811637,216.958842811637
"1262",216.246607572646,216.24186910704,216.240560483432,216.240560483432
"1263",215.526366590556,215.522372994184,215.521244880439,215.521244880439
"1264",215.136609701027,215.132922517418,215.132160465876,215.132160465876
"1265",215.33188220123,215.328372018849,215.32853017855,215.32853017855
"1266",216.161623709256,216.15724473056,216.158134536193,216.158134536193
"1267",216.408307582966,216.404725102081,216.405095331566,216.405095331566
"1268",216.757684027553,216.754137336263,216.754500411122,216.754500411122
"1269",217.241232495386,217.237508101108,217.238122847426,217.238122847426
"1270",217.344513996491,217.34139375457,217.341961068187,217.341961068187
"1271",217.401214877609,217.398420548428,217.398671492018,217.398671492018
"1272",216.897070422807,216.894132568809,216.894275261932,216.894275261932
"1273",216.240498986779,216.238918614796,216.237264047249,216.237264047249
"1274",216.242753796034,216.241464675595,216.239552738015,216.239552738015
"1275",216.73101326535,216.729316069098,216.728225521541,216.728225521541
"1276",217.06061862484,217.05825039163,217.057190620131,217.057190620131
"1277",216.452291989464,216.449608563901,216.448785220745,216.448785220745
"1278",215.966126395992,215.963504429603,215.962555073258,215.962555073258
"1279",216.160951378829,216.158595067351,216.157656138466,216.157656138466
"1280",215.03152562303,215.029568028586,215.028683378724,215.028683378724
"1281",214.432854753447,214.430330137343,214.429197250294,214.429197250294
"1282",215.672319105964,215.669736389929,215.66895228981,215.66895228981
"1283",216.581487740057,216.578973071483,216.578050277616,216.578050277616
"1284",216.313610012988,216.309895658179,216.308850027528,216.308850027528
"1285",216.90890630328,216.905218660745,216.904302282955,216.904302282955
"1286",218.43111395865,218.425548470753,218.426090792337,218.426090792337
"1287",218.974031933817,218.967253373467,218.968784913819,218.968784913819
"1288",219.443818721727,219.437596191176,219.438638980397,219.438638980397
"1289",219.345166023242,219.339522208737,219.340336287341,219.340336287341
"1290",219.307137721632,219.300633777024,219.300775683625,219.300775683625
"1291",219.687447161065,219.680786660363,219.680940374086,219.680940374086
"1292",219.104163092281,219.097803736805,219.097232174713,219.097232174713
"1293",218.545120480132,218.538938220524,218.538573463253,218.538573463253
"1294",218.246247259264,218.240065183069,218.239566643438,218.239566643438
"1295",217.360927726561,217.355242289525,217.354784234205,217.354784234205
"1296",216.806401762278,216.801030838927,216.800601504804,216.800601504804
"1297",217.231348603292,217.226301633019,217.226069724336,217.226069724336
"1298",217.854958696581,217.84970828112,217.84946550319,217.84946550319
"1299",218.180057111133,218.175050001393,218.174520998126,218.174520998126
"1300",218.231493302206,218.226439036721,218.226435379538,218.226435379538
"1301",218.60161968431,218.596630680755,218.596554048929,218.596554048929
"1302",219.15998922261,219.154641610342,219.154129286698,219.154129286698
"1303",218.983452831658,218.978471604848,218.977636636398,218.977636636398
"1304",218.438835511506,218.43465753045,218.433880751263,218.433880751263
"1305",217.807500276607,217.803423009515,217.802581601504,217.802581601504
"1306",217.803271311772,217.799667508457,217.798644617587,217.798644617587
"1307",217.89998074681,217.89731072872,217.895790179548,217.895790179548
"1308",217.671858600522,217.668550131577,217.667811167866,217.667811167866
"1309",218.22525355092,218.221228407303,218.221092115906,218.221092115906
"1310",218.36609870584,218.361527716751,218.361475874791,218.361475874791
"1311",217.769857789461,217.76613026249,217.765518077659,217.765518077659
"1312",218.283956121559,218.280277157176,218.279956826517,218.279956826517
"1313",218.920744713537,218.916519060122,218.916455577546,218.916455577546
"1314",218.458536537004,218.45424190092,218.454641806162,218.454641806162
"1315",218.382417126236,218.378584016299,218.378182432722,218.378182432722
"1316",218.767036995626,218.763251547643,218.762420877698,218.762420877698
"1317",219.052712844834,219.048387222707,219.047914130408,219.047914130408
"1318",219.169727974058,219.165262718071,219.164756915756,219.164756915756
"1319",218.224696357606,218.220674769333,218.219975052732,218.219975052732
"1320",217.562300525623,217.55790905769,217.55713911482,217.55713911482
"1321",217.868724107562,217.864313850175,217.864053821347,217.864053821347
"1322",217.92347540023,217.919038068206,217.919363607737,217.919363607737
"1323",217.54167753453,217.537215541352,217.537471643315,217.537471643315
"1324",217.250633623133,217.245945547002,217.246601540058,217.246601540058
"1325",217.033447463147,217.028653066582,217.029387656675,217.029387656675
"1326",217.447906264433,217.443571775337,217.444113000179,217.444113000179
"1327",218.600443277857,218.596141187767,218.596013499334,218.596013499334
"1328",218.676595654081,218.67189787899,218.671577713057,218.671577713057
"1329",217.589614525556,217.584679870308,217.583867372201,217.583867372201
"1330",216.99300909002,216.988092318046,216.987478234169,216.987478234169
"1331",217.634613481692,217.628618138127,217.628893586321,217.628893586321
"1332",217.64853391672,217.642318197472,217.643440959017,217.643440959017
"1333",217.689091057951,217.682737013307,217.684146564824,217.684146564824
"1334",217.197810341845,217.191832175466,217.192816435874,217.192816435874
"1335",216.422553882679,216.416104609675,216.418618478065,216.418618478065
"1336",217.277405564053,217.271124527228,217.273254469848,217.273254469848
"1337",218.969925294563,218.963084679403,218.964653982301,218.964653982301
"1338",220.399389064112,220.392655920464,220.393874371704,220.393874371704
"1339",220.886516021685,220.880306236478,220.880685482995,220.880685482995
"1340",220.933568954018,220.926603507852,220.927481986134,220.927481986134
"1341",221.092868292703,221.085787051004,221.086838954296,221.086838954296
"1342",221.012283798441,221.004686370929,221.005959199822,221.005959199822
"1343",220.74486691731,220.736714435894,220.738167825796,220.738167825796
"1344",220.266134607258,220.257535182158,220.258874394259,220.258874394259
"1345",220.233276590033,220.224527075607,220.226066156488,220.226066156488
"1346",220.769128320216,220.76091866153,220.761986807006,220.761986807006
"1347",220.941308518386,220.93263196038,220.933344749374,220.933344749374
"1348",220.638607300414,220.63043907447,220.630379210319,220.630379210319
"1349",220.471829613023,220.463290144884,220.463469237386,220.463469237386
"1350",220.866844529182,220.858201430021,220.858060308238,220.858060308238
"1351",221.354564644854,221.346103722638,221.345965047848,221.345965047848
"1352",221.492532412183,221.48356246675,221.483639917298,221.483639917298
"1353",221.216980224213,221.207823475702,221.207924490946,221.207924490946
"1354",220.84563021379,220.836692929257,220.836924307188,220.836924307188
"1355",220.982100193754,220.972546476157,220.973846445044,220.973846445044
"1356",222.000994948002,221.991086144511,221.992384154542,221.992384154542
"1357",223.052879238503,223.042513172355,223.043254098631,223.043254098631
"1358",223.282780157041,223.272068418573,223.272803583958,223.272803583958
"1359",223.306159226772,223.295074702026,223.295833583027,223.295833583027
"1360",223.470906450029,223.459397199015,223.460128987941,223.460128987941
"1361",223.274845655668,223.263027638132,223.263532296859,223.263532296859
"1362",222.57004372546,222.558167903423,222.558934979764,222.558934979764
"1363",221.59218952043,221.58092870199,221.58146231651,221.58146231651
"1364",220.973544877076,220.96287347338,220.963148080294,220.963148080294
"1365",220.557455877283,220.547034753978,220.546769541777,220.546769541777
"1366",219.664372782919,219.654169554148,219.653327738668,219.653327738668
"1367",219.563967589731,219.553703017861,219.55273902827,219.55273902827
"1368",219.816772021707,219.807517511106,219.805318517233,219.805318517233
"1369",220.371841054901,220.36363031418,220.36071496018,220.36071496018
"1370",220.962833646476,220.954159811127,220.951830865465,220.951830865465
"1371",220.684146623656,220.67750756362,220.673467176768,220.673467176768
"1372",220.687633055559,220.681152723295,220.676970918408,220.676970918408
"1373",220.422732329923,220.416295211546,220.411918427166,220.411918427166
"1374",221.477886690249,221.471335393865,221.46682313262,221.46682313262
"1375",222.874130720114,222.866269782339,222.862637654843,222.862637654843
"1376",222.844128861002,222.835738396339,222.83254850943,222.83254850943
"1377",222.0341689756,222.02527378724,222.022853134429,222.022853134429
"1378",221.596575658379,221.587633214979,221.585661386559,221.585661386559
"1379",221.918394935909,221.909633800684,221.907162876431,221.907162876431
"1380",222.443879989542,222.436082539898,222.432166893928,222.432166893928
"1381",222.482256861419,222.474156305483,222.470202883037,222.470202883037
"1382",221.641201235794,221.632736979454,221.629168518704,221.629168518704
"1383",221.844932427311,221.836348752743,221.833402827014,221.833402827014
"1384",222.561775264028,222.552814752956,222.549592777199,222.549592777199
"1385",223.089992956279,223.080656774931,223.078052815215,223.078052815215
"1386",223.65531281061,223.644817506639,223.642695236902,223.642695236902
"1387",223.869772893834,223.858603861543,223.856506057266,223.856506057266
"1388",224.216981612524,224.206122881977,224.204005761791,224.204005761791
"1389",224.277559586497,224.266098023169,224.264332181567,224.264332181567
"1390",223.99056877722,223.979052990845,223.9773913457,223.9773913457
"1391",223.402989055262,223.392055810958,223.389963584665,223.389963584665
"1392",222.880036071077,222.868893748715,222.867070709186,222.867070709186
"1393",223.096220330747,223.084977048849,223.083015912103,223.083015912103
"1394",223.100280258267,223.088699487386,223.08692977662,223.08692977662
"1395",222.248683196823,222.237952480861,222.23588825737,222.23588825737
"1396",221.672408234545,221.662204852814,221.658308627365,221.658308627365
"1397",222.184143666306,222.173573997964,222.170079599022,222.170079599022
"1398",222.44563975971,222.434581306342,222.431380295794,222.431380295794
"1399",222.592366214838,222.580776299811,222.577535496489,222.577535496489
"1400",222.603872499963,222.592440823175,222.589372250085,222.589372250085
"1401",221.794493830429,221.783587651379,221.781446355945,221.781446355945
"1402",221.96219846241,221.95094553439,221.949497559175,221.949497559175
"1403",222.888005540537,222.876634862962,222.877812229164,222.877812229164
"1404",223.324081494747,223.313356133898,223.314296029654,223.314296029654
"1405",223.322582010124,223.311749315713,223.313217507235,223.313217507235
"1406",222.737948417968,222.725583046659,222.72773763019,222.72773763019
"1407",222.44447235969,222.432166576948,222.433680079676,222.433680079676
"1408",222.662172027724,222.650225856415,222.650852177053,222.650852177053
"1409",223.252469122518,223.240271560029,223.240935268167,223.240935268167
"1410",223.49353186555,223.480746153178,223.481199963279,223.481199963279
"1411",223.164298059064,223.151636350356,223.151808875708,223.151808875708
"1412",223.088428623751,223.075665025332,223.075945204399,223.075945204399
"1413",222.662445780482,222.650780410583,222.65018503842,222.65018503842
"1414",222.650320990528,222.639467208475,222.639211662767,222.639211662767
"1415",222.107539152435,222.097251463148,222.096935452162,222.096935452162
"1416",221.682978769421,221.673017236105,221.672408086669,221.672408086669
"1417",222.237667491066,222.227794990205,222.227467375696,222.227467375696
"1418",222.889485314089,222.879363325175,222.878565460838,222.878565460838
"1419",223.198701498407,223.188004034802,223.187366806073,223.187366806073
"1420",222.982781010983,222.971842012087,222.971246803792,222.971246803792
"1421",223.16308926393,223.151909171311,223.151549430298,223.151549430298
"1422",223.761356379877,223.74874561774,223.748755939101,223.748755939101
"1423",224.5022266517,224.488811211504,224.488714374225,224.488714374225
"1424",224.93220216703,224.918057851427,224.918321679548,224.918321679548
"1425",224.874291946104,224.859463134928,224.859662214741,224.859662214741
"1426",224.220731504672,224.205541527492,224.205701579099,224.205701579099
"1427",223.501617112319,223.486299114212,223.486969393092,223.486969393092
"1428",223.499973779805,223.485049994623,223.485614731376,223.485614731376
"1429",223.773630925272,223.75857867133,223.759189206985,223.759189206985
"1430",223.900138504025,223.885271728412,223.885805206448,223.885805206448
"1431",223.613550890988,223.599031508391,223.599552753353,223.599552753353
"1432",223.825399705018,223.811025079736,223.810420293416,223.810420293416
"1433",224.043315569475,224.028882086742,224.028052855891,224.028052855891
"1434",223.840668163074,223.826368565756,223.825618082006,223.825618082006
"1435",223.562755069515,223.548077466856,223.547383436028,223.547383436028
"1436",223.176115577472,223.162210118835,223.161022531669,223.161022531669
"1437",223.985326914161,223.97145743835,223.970187143941,223.970187143941
"1438",224.788469381095,224.773879212374,224.772774935565,224.772774935565
"1439",224.855575072027,224.84041326676,224.839290572524,224.839290572524
"1440",225.016087260206,225.000325692939,224.999561430739,224.999561430739
"1441",224.976113307176,224.95995065475,224.959465245621,224.959465245621
"1442",224.828138525372,224.811624885898,224.811156332006,224.811156332006
"1443",224.657691193948,224.640813466222,224.640665526579,224.640665526579
"1444",224.821338563501,224.804092863529,224.803422225695,224.803422225695
"1445",225.194867235028,225.176988111517,225.176576984884,225.176576984884
"1446",224.515206247771,224.497724723671,224.49714956703,224.49714956703
"1447",224.032782602394,224.015976566672,224.014517574345,224.014517574345
"1448",224.970790761088,224.953014881957,224.951909628636,224.951909628636
"1449",225.716912437113,225.698312012101,225.697341384814,225.697341384814
"1450",225.343432650981,225.324236892861,225.323643381752,225.323643381752
"1451",225.418477859458,225.39946151,225.399005450215,225.399005450215
"1452",225.203514829736,225.184437392269,225.183913966093,225.183913966093
"1453",224.698389405333,224.678926184083,224.678981230603,224.678981230603
"1454",224.485127812035,224.46425358836,224.465969519207,224.465969519207
"1455",223.093018568741,223.073425204365,223.074439770988,223.074439770988
"1456",222.472123844557,222.453331055912,222.453841872715,222.453841872715
"1457",223.050457028729,223.031749442,223.031545191819,223.031545191819
"1458",223.007701660331,222.989958815237,222.988872209467,222.988872209467
"1459",223.531921939152,223.513753899696,223.512647227657,223.512647227657
"1460",223.971158622051,223.951972429308,223.951616561629,223.951616561629
"1461",223.652032825071,223.632664541567,223.633449345288,223.633449345288
"1462",224.221546207871,224.201962028608,224.203632511288,224.203632511288
"1463",225.260449122209,225.240104771028,225.241802313005,225.241802313005
"1464",225.792606654981,225.77106778547,225.772573842888,225.772573842888
"1465",225.697054030542,225.675385457789,225.677472417571,225.677472417571
"1466",225.844926806654,225.82314974725,225.823964172065,225.823964172065
"1467",226.290263049937,226.268006835289,226.268434158069,226.268434158069
"1468",226.480020330905,226.456601653777,226.45729507323,226.45729507323
"1469",227.020427144008,226.996043857352,226.996752676133,226.996752676133
"1470",227.959329071024,227.933181528389,227.934081496971,227.934081496971
"1471",228.312140548873,228.284085021448,228.284867579207,228.284867579207
"1472",228.403073870592,228.373949137759,228.374463418928,228.374463418928
"1473",229.011767032889,228.980407740702,228.981377616309,228.981377616309
"1474",229.301940484238,229.268510680069,229.269349751142,229.269349751142
"1475",228.342271232564,228.308012300336,228.309451246734,228.309451246734
"1476",228.073555358895,228.03892064061,228.040418615561,228.040418615561
"1477",228.571076906914,228.535542838502,228.536885658638,228.536885658638
"1478",229.097485112975,229.061477551672,229.062330907521,229.062330907521
"1479",229.711145601462,229.672544821176,229.673844382321,229.673844382321
"1480",229.326204133409,229.287288492193,229.286999033073,229.286999033073
"1481",228.871232757461,228.831557724303,228.831589379947,228.831589379947
"1482",228.942673351638,228.902345282455,228.902070593184,228.902070593184
"1483",228.266176075292,228.226311533169,228.225217365315,228.225217365315
"1484",227.370908420399,227.33187070803,227.330986391259,227.330986391259
"1485",227.252334618797,227.213851109406,227.212879630237,227.212879630237
"1486",226.641272539094,226.603623388957,226.602835666285,226.602835666285
"1487",225.587714870501,225.551668027185,225.551653940293,225.551653940293
"1488",225.345213655315,225.309865940144,225.309415071265,225.309415071265
"1489",225.840082377353,225.805670438326,225.806936695648,225.806936695648
"1490",226.616845153044,226.582306929466,226.584143403146,226.584143403146
"1491",226.6786067681,226.64344663789,226.645271962869,226.645271962869
"1492",226.531433651299,226.497255316286,226.49863156539,226.49863156539
"1493",227.373746004147,227.339758702864,227.33966599045,227.33966599045
"1494",228.198634828456,228.164479474906,228.163960193848,228.163960193848
"1495",228.652705054181,228.6175477898,228.616876030087,228.616876030087
"1496",228.718503712008,228.682150618567,228.681568511771,228.681568511771
"1497",228.366218097994,228.329441161413,228.32886697707,228.32886697707
"1498",227.705625025013,227.668720659459,227.668331589858,227.668331589858
"1499",227.0931278447,227.056688460982,227.056779712588,227.056779712588
"1500",226.736790605682,226.70147794108,226.701237735971,226.701237735971
"1501",225.741405627528,225.707107846315,225.706962527803,225.706962527803
"1502",225.186996118601,225.153753891131,225.153874098686,225.153874098686
"1503",225.184655172904,225.152924059923,225.152633630715,225.152633630715
"1504",224.68577419157,224.655515677396,224.654940208678,224.654940208678
"1505",224.530018723698,224.500704180358,224.500208576467,224.500208576467
"1506",225.254972125329,225.22632440928,225.225044434844,225.225044434844
"1507",225.689242601129,225.660677443068,225.659580237002,225.659580237002
"1508",225.043320890973,225.015482841992,225.014620867228,225.014620867228
"1509",224.326330988298,224.300435771092,224.298681619662,224.298681619662
"1510",224.40962232417,224.384799702275,224.383068121618,224.383068121618
"1511",223.97780154712,223.954180830367,223.952091422803,223.952091422803
"1512",223.520973873617,223.498783793828,223.496156443181,223.496156443181
"1513",224.148568575905,224.126362551852,224.124621955318,224.124621955318
"1514",224.89007273783,224.868475835481,224.866920371846,224.866920371846
"1515",224.80270237009,224.781495160657,224.780617913994,224.780617913994
"1516",224.053756232853,224.033027068734,224.032580109754,224.032580109754
"1517",223.809259955185,223.789011622409,223.788380070879,223.788380070879
"1518",223.91750105849,223.897708055043,223.897064016455,223.897064016455
"1519",224.196118671699,224.176226054286,224.176017767204,224.176017767204
"1520",224.894425682264,224.874567175384,224.874289544029,224.874289544029
"1521",225.378464756809,225.358383715831,225.357813187223,225.357813187223
"1522",225.660534169274,225.64018386576,225.639326402376,225.639326402376
"1523",226.071539717231,226.050569317206,226.049598592547,226.049598592547
